,Date,State_abb,State,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,Free Treatment,Early RX Refills,SEP,Waiver 1135,Paid Sick Leave,stay_at_home,non_essential_business_closure,large_gathering_ban,school_closure,bar_restaurant_limits,primary_election_postponed,emergency_declaration,adult_under_60,adult_over_60,risk_under_60,risk_over_60,hospital_beds,beds_per_thousand,total_chc,total_chc_delivery_sites
1489,2020-03-08,VA,Virginia,"Fairfax County, VA",US,2020-03-08 21:33:02,2.0,0.0,0.0,38.9085,-77.2405,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,758,327","1,916,893","701,950","1,916,890","18,065",2.12,26.0,166
1490,2020-03-03,FL,Florida,"Hillsborough, FL",US,2020-03-03 18:33:02,2.0,0.0,0.0,27.9904,-82.3018,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1491,2020-03-08,OR,Oregon,"Jackson County, OR",US,2020-03-08 00:13:16,2.0,0.0,0.0,42.3345,-122.7647,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
1492,2020-03-08,FL,Florida,"Lee County, FL",US,2020-03-08 15:33:04,2.0,1.0,0.0,26.663,-81.9535,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1493,2020-03-07,AZ,Arizona,"Pinal County, AZ",US,2020-03-07 17:13:23,2.0,0.0,0.0,32.8162,-111.2845,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,810,152","1,687,168","633,770","1,687,160","13,846",1.93,20.0,188
1494,2020-03-08,NH,New Hampshire,"Rockingham County, NH",US,2020-03-08 17:53:03,2.0,0.0,0.0,42.9931,-71.0498,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"738,454","356,756","130,070","356,760","2,783",2.06,10.0,43
1495,2020-03-07,NY,New York,"Rockland County, NY",US,2020-03-07 16:43:02,2.0,0.0,0.0,41.1489,-73.983,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
1496,2020-02-27,CA,California,"Sacramento County, CA",US,2020-02-27 20:33:02,2.0,0.0,0.0,38.4747,-121.3542,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1497,2020-02-03,CA,California,"San Benito, CA",US,2020-02-03 03:53:02,2.0,0.0,0.0,36.5761,-120.9876,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1498,2020-03-03,CA,California,"San Mateo, CA",US,2020-03-03 00:43:02,2.0,0.0,0.0,37.563,-122.3255,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1499,2020-03-07,NY,New York,"Saratoga County, NY",US,2020-03-07 18:23:05,2.0,0.0,0.0,43.0324,-73.936,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
1500,2020-03-06,CO,Colorado,"Summit County, CO",US,2020-03-06 01:29:39,2.0,0.0,0.0,39.5912,-106.064,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,242,253","1,202,617","414,030","1,202,620","10,574",1.86,20.0,215
1501,2020-03-08,DC,District of Columbia,"Washington, D.C.",US,2020-03-08 13:53:03,2.0,0.0,0.0,38.9072,-77.0369,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,450099,127311,51200,127310,3114,4.44,8.0,66
1502,2020-03-08,NV,Nevada,"Washoe County, NV",US,2020-03-08 21:43:03,2.0,0.0,0.0,40.5608,-119.6035,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,682,170","694,270","249,770","694,260","6,493",2.14,7.0,45
1503,2020-03-08,MA,Massachusetts,"Berkshire County, MA",US,2020-03-08 00:43:03,1.0,0.0,0.0,42.3118,-73.1822,1,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,3872650,1667210,493230,1667200,15649,2.27,39.0,276
1504,2020-03-07,SC,South Carolina,"Charleston County, SC",US,2020-03-07 01:53:03,1.0,0.0,0.0,32.7957,-79.7848,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"2,719,708","1,281,062","507,420","1,281,060","12,120",2.38,23.0,200
1505,2020-03-06,NC,North Carolina,"Chatham County, NC",US,2020-03-06 16:13:15,1.0,0.0,0.0,35.7211,-79.1781,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"5,697,079","2,425,771","981,530","2,425,780","21,549",2.08,40.0,264
1506,2020-03-07,WA,Washington,"Clark County, WA",US,2020-03-07 20:03:07,1.0,0.0,0.0,45.7466,-122.5194,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
1507,2020-03-07,GA,Georgia,"Cobb County, GA",US,2020-03-07 16:53:03,1.0,0.0,0.0,33.8999,-84.5641,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"5,873,782","2,200,308","988,850","2,200,300","25,114",2.39,35.0,265
1508,2020-03-08,TN,Tennessee,"Davidson County, TN",US,2020-03-08 18:03:06,1.0,0.0,0.0,36.1343,-86.822,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,691,691","1,597,709","740,500","1,597,710","19,387",2.86,29.0,207
1509,2020-03-07,UT,Utah,"Davis County, UT",US,2020-03-07 04:43:02,1.0,0.0,0.0,40.9629,-112.0953,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"1,728,836","509,354","240,110","509,360","5,767",1.83,13.0,60
1510,2020-03-06,PA,Pennsylvania,"Delaware County, PA",US,2020-03-06 15:33:03,1.0,0.0,0.0,39.9078,-75.3879,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"6,872,191","3,305,489","1,149,760","3,305,490","36,730",2.87,43.0,306
1511,2020-03-06,NE,Nebraska,"Douglas County, NE",US,2020-03-06 23:33:02,1.0,0.0,0.0,41.3148,-96.1951,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,025,529","435,081","148,520","435,080","6,842",3.55,7.0,45
1512,2020-03-08,OR,Oregon,"Douglas County, OR",US,2020-03-08 19:53:03,1.0,0.0,0.0,43.1261,-123.2492,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
1513,2020-03-07,CO,Colorado,"El Paso County, CO",US,2020-03-07 01:13:21,1.0,0.0,0.0,38.9108,-104.4723,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,242,253","1,202,617","414,030","1,202,620","10,574",1.86,20.0,215
1514,2020-03-08,CT,Connecticut,"Fairfield County, CT",US,2020-03-08 21:23:03,1.0,0.0,0.0,41.256,-73.3709,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,964,143","888,507","274,780","888,500","7,194",2.01,16.0,290
1515,2020-03-06,KY,Kentucky,"Fayette County, KY",US,2020-03-06 23:23:03,1.0,0.0,0.0,38.0606,-84.4803,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"2,384,137","1,087,273","492,520","1,087,270","14,329",3.21,24.0,324
1516,2020-03-08,CA,California,"Fresno County, CA",US,2020-03-08 04:23:15,1.0,0.0,0.0,36.9859,-119.2321,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1517,2020-03-05,WA,Washington,"Grant County, WA",US,2020-03-05 20:23:07,1.0,0.0,0.0,47.1981,-119.3732,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
1518,2020-03-08,MD,Maryland,"Harford County, MD",US,2020-03-08 21:53:03,1.0,0.0,0.0,39.5839,-76.3637,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"3,376,067","1,374,623","537,290","1,374,620","11,577",1.92,17.0,129
1519,2020-03-08,IN,Indiana,"Hendricks County, IN",US,2020-03-08 19:33:03,1.0,0.0,0.0,39.8065,-86.5401,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"3,621,951","1,519,919","683,090","1,519,920","18,156",2.71,25.0,197
1520,2020-03-07,HI,Hawaii,"Honolulu County, HI",US,2020-03-07 02:03:30,1.0,0.0,0.0,21.307,-157.8584,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"770,334","351,836","109,550","351,840","2,749",1.94,14.0,73
1521,2020-03-08,NJ,New Jersey,"Hudson County, NJ",US,2020-03-08 19:43:03,1.0,0.0,0.0,40.7453,-74.0535,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"5,008,891","2,069,589","749,200","2,069,580","20,901",2.35,23.0,129
1522,2020-02-21,CA,California,"Humboldt County, CA",US,2020-02-21 05:13:09,1.0,0.0,0.0,40.745,-123.8695,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1523,2020-03-07,WA,Washington,"Jefferson County, WA",US,2020-03-07 16:43:02,1.0,0.0,0.0,47.7425,-123.304,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
1524,2020-03-08,KS,Kansas,"Johnson County, KS",US,2020-03-08 00:33:02,1.0,0.0,0.0,38.8454,-94.8521,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"1,544,045","668,545","235,430","668,550","9,659",3.32,18.0,91
1525,2020-03-07,SC,South Carolina,"Kershaw County, SC",US,2020-03-07 02:03:30,1.0,0.0,0.0,34.3672,-80.5883,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"2,719,708","1,281,062","507,420","1,281,060","12,120",2.38,23.0,200
1526,2020-03-08,WA,Washington,"Kittitas County, WA",US,2020-03-08 00:43:03,1.0,0.0,0.0,47.175,-120.9319,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
1527,2020-03-07,OR,Oregon,"Klamath County, OR",US,2020-03-07 20:13:14,1.0,0.0,0.0,42.6953,-121.6142,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
1528,2020-03-07,CA,California,"Madera County, CA",US,2020-03-07 20:13:14,1.0,0.0,0.0,37.2519,-119.6963,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1529,2020-03-03,WI,Wisconsin,"Madison, WI",US,2020-03-03 15:53:03,1.0,0.0,1.0,43.0731,-89.4012,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,143,755","1,401,735","402,490","1,401,730","12,103",2.08,17.0,143
1530,2020-03-08,FL,Florida,"Manatee County, FL",US,2020-03-08 06:23:05,1.0,0.0,0.0,27.4799,-82.3452,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1531,2020-03-06,IN,Indiana,"Marion County, IN",US,2020-03-06 17:13:12,1.0,0.0,0.0,39.8362,-86.1752,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"3,621,951","1,519,919","683,090","1,519,920","18,156",2.71,25.0,197
1532,2020-03-08,OR,Oregon,"Marion County, OR",US,2020-03-08 19:43:03,1.0,0.0,0.0,44.8446,-122.5927,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
1533,2020-03-08,FL,Florida,"Okaloosa County, FL",US,2020-03-08 03:03:08,1.0,0.0,0.0,30.5773,-86.6611,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1534,2020-03-07,MA,Massachusetts,"Plymouth County, MA",US,2020-03-07 03:53:03,1.0,0.0,0.0,42.1615,-70.7928,1,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,3872650,1667210,493230,1667200,15649,2.27,39.0,276
1535,2020-03-08,GA,Georgia,"Polk County, GA",US,2020-03-08 04:13:22,1.0,0.0,0.0,34.0132,-85.1479,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"5,873,782","2,200,308","988,850","2,200,300","25,114",2.39,35.0,265
1536,2020-03-06,MN,Minnesota,"Ramsey County, MN",US,2020-03-06 23:23:03,1.0,0.0,0.0,44.9964,-93.0616,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,029,819","1,305,981","375,540","1,305,980",13895,2.48,16.0,87
1537,2020-03-08,CA,California,"Riverside County, CA",US,2020-03-08 10:33:03,1.0,0.0,0.0,33.9533,-117.3961,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1538,2020-02-13,TX,Texas,"San Antonio, TX",US,2020-02-13 18:53:02,1.0,0.0,0.0,29.4241,-98.4936,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"16,091,113","5,384,517","2,443,450","5,384,520","65,671",2.29,72.0,537
1539,2020-03-08,FL,Florida,"Santa Rosa County, FL",US,2020-03-08 15:33:04,1.0,1.0,0.0,30.769,-86.9824,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1540,2020-03-02,FL,Florida,"Sarasota, FL",US,2020-03-02 03:23:06,1.0,0.0,0.0,27.3364,-82.5307,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1541,2020-03-08,TN,Tennessee,"Shelby County, TN",US,2020-03-08 16:13:36,1.0,0.0,0.0,35.1269,-89.9253,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,691,691","1,597,709","740,500","1,597,710","19,387",2.86,29.0,207
1542,2020-03-02,CA,California,"Sonoma County, CA",US,2020-03-02 20:53:02,1.0,0.0,0.0,38.578,-122.9888,0,0,1,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"22,523,811","8,282,499","3,122,640","8,282,500","72,511",1.84,177.0,"1,740"
1543,2020-03-08,WA,Washington,"Spokane County, WA",US,2020-03-08 21:53:04,1.0,0.0,0.0,47.6587,-117.4225,0,1,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"4,149,456","1,742,454","588,710","1,742,450","12,774",1.7,27.0,349
1544,2020-03-08,MO,Missouri,"St. Louis County, MO",US,2020-03-08 11:23:08,1.0,0.0,0.0,38.6103,-90.4125,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"3,301,102","1,461,538","618,360","1,461,530","18,749",3.06,29.0,270
1545,2020-03-08,NY,New York,"Suffolk County, NY",US,2020-03-08 16:03:05,1.0,0.0,0.0,40.9849,-72.6151,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
1546,2020-03-07,OK,Oklahoma,"Tulsa County, OK",US,2020-03-07 04:43:02,1.0,0.0,0.0,36.1593,-95.941,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"2,105,639","890,991","383,760","890,990","11,144",2.83,20.0,99
1547,2020-03-08,NY,New York,"Ulster County, NY",US,2020-03-08 16:23:07,1.0,0.0,0.0,41.8586,-74.3118,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,"11,130,182","4,597,048","1,651,410","4,597,050","51,927",2.66,62.0,760
1548,2020-03-02,OR,Oregon,"Umatilla, OR",US,2020-03-02 20:23:16,1.0,0.0,0.0,45.775,-118.7606,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"2,299,991","1,036,369","411,130","1,036,370","6,889",1.65,30.0,232
1549,2020-03-08,VT,Vermont,"Unassigned Location, VT",US,2020-03-08 06:23:05,1.0,0.0,0.0,44.3378,-72.7563,0,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"331,180","175,860","44,710","175,860","1,305",2.09,11.0,72
1550,2020-03-08,MA,Massachusetts,"Unknown Location, MA",US,2020-03-08 21:23:03,1.0,0.0,0.0,42.4072,-71.3824,1,0,0,0,1,0.0,0.0,999.0,0.0,0.0,0.0,0.0,3872650,1667210,493230,1667200,15649,2.27,39.0,276
1551,2020-03-08,FL,Florida,"Volusia County, FL",US,2020-03-08 03:03:08,1.0,0.0,0.0,29.028,-81.0755,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"11,219,768","5,986,562","2,011,240","5,986,560","54,744",2.58,47.0,610
1552,2020-03-03,NC,North Carolina,"Wake County, NC",US,2020-03-03 20:53:02,1.0,0.0,0.0,35.8032,-78.5661,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"5,697,079","2,425,771","981,530","2,425,780","21,549",2.08,40.0,264
1553,2020-03-06,PA,Pennsylvania,"Wayne County, PA",US,2020-03-06 16:13:15,1.0,0.0,0.0,41.6739,-75.2479,0,0,0,0,0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,"6,872,191","3,305,489","1,149,760","3,305,490","36,730",2.87,43.0,306
