"","ï..date","state","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"2523","14-Mar","South Carolina","0","0",999,"0","0","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2524","15-Mar","South Carolina","0","0",999,"1","0","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2525","16-Mar","South Carolina","0","0",999,"1","0","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2526","17-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2527","18-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2528","19-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2529","20-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2530","21-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2531","22-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2532","23-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2533","24-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2534","25-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2535","26-Mar","South Carolina","0","0",1,"1","1","0","1","2,719,708","1,281,062","507,420","1,281,060","12,120","2.38","23","200"
"2536","22-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2537","23-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2538","24-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2539","25-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2540","26-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2541","27-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2542","28-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2543","29-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2544","30-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2545","31-Jan","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2546","1-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2547","2-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2548","3-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2549","4-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2550","5-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2551","6-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2552","7-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2553","8-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2554","9-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2555","10-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2556","11-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2557","12-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2558","13-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2559","14-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2560","15-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2561","16-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2562","17-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2563","18-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2564","19-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2565","20-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2566","21-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2567","22-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2568","23-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2569","24-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2570","25-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2571","26-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2572","27-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2573","28-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2574","29-Feb","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2575","1-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2576","2-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2577","3-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2578","4-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2579","5-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2580","6-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2581","7-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2582","8-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2583","9-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2584","10-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2585","11-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2586","12-Mar","South Dakota","0","0",999,"0","0","0","0","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2587","13-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2588","14-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2589","15-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2590","16-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2591","17-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2592","18-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2593","19-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2594","20-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2595","21-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2596","22-Mar","South Dakota","0","0",999,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2597","23-Mar","South Dakota","0","0",1,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2598","24-Mar","South Dakota","0","0",1,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2599","25-Mar","South Dakota","0","0",1,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2600","26-Mar","South Dakota","0","0",1,"1","0","0","1","454,877","208,813","59,680","208,820","4,183","4.76","4","48"
"2601","22-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2602","23-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2603","24-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2604","25-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2605","26-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2606","27-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2607","28-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2608","29-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2609","30-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2610","31-Jan","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2611","1-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2612","2-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2613","3-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2614","4-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2615","5-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2616","6-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2617","7-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2618","8-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2619","9-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2620","10-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2621","11-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2622","12-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2623","13-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2624","14-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2625","15-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2626","16-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2627","17-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2628","18-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2629","19-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2630","20-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2631","21-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2632","22-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2633","23-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2634","24-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2635","25-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2636","26-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2637","27-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2638","28-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2639","29-Feb","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2640","1-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2641","2-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2642","3-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2643","4-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2644","5-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2645","6-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2646","7-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2647","8-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2648","9-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2649","10-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2650","11-Mar","Tennessee","0","0",999,"0","0","0","0","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2651","12-Mar","Tennessee","0","0",999,"0","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2652","13-Mar","Tennessee","0","0",999,"0","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2653","14-Mar","Tennessee","0","0",999,"0","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2654","15-Mar","Tennessee","0","0",999,"0","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2655","16-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2656","17-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2657","18-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2658","19-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2659","20-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2660","21-Mar","Tennessee","0","0",999,"1","0","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2661","22-Mar","Tennessee","0","0",10,"1","1","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2662","23-Mar","Tennessee","0","0",10,"1","1","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2663","24-Mar","Tennessee","0","0",10,"1","1","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2664","25-Mar","Tennessee","0","0",10,"1","1","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2665","26-Mar","Tennessee","0","0",10,"1","1","0","1","3,691,691","1,597,709","740,500","1,597,710","19,387","2.86","29","207"
"2666","22-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2667","23-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2668","24-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2669","25-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2670","26-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2671","27-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2672","28-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2673","29-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2674","30-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2675","31-Jan","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2676","1-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2677","2-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2678","3-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2679","4-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2680","5-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2681","6-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2682","7-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2683","8-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2684","9-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2685","10-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2686","11-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2687","12-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2688","13-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2689","14-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2690","15-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2691","16-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2692","17-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2693","18-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2694","19-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2695","20-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2696","21-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2697","22-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2698","23-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2699","24-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2700","25-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2701","26-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2702","27-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2703","28-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2704","29-Feb","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2705","1-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2706","2-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2707","3-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2708","4-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2709","5-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2710","6-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2711","7-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2712","8-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2713","9-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2714","10-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2715","11-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2716","12-Mar","Texas","0","0",999,"0","0","0","0","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2717","13-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2718","14-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2719","15-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2720","16-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2721","17-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2722","18-Mar","Texas","0","0",999,"0","0","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2723","19-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2724","20-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2725","21-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2726","22-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2727","23-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2728","24-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2729","25-Mar","Texas","0","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2730","26-Mar","Texas","1","0",10,"1","1","0","1","16,091,113","5,384,517","2,443,450","5,384,520","65,671","2.29","72","537"
"2731","22-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2732","23-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2733","24-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2734","25-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2735","26-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2736","27-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2737","28-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2738","29-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
